"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 08:25:15 GMT 2024","Mon Aug 26 08:25:23 GMT 2024","7743","tests.ui_tests","elements_test","TestElements","","","Web table delete person",""
"passed","Mon Aug 26 08:25:00 GMT 2024","Mon Aug 26 08:25:06 GMT 2024","5870","tests.ui_tests","elements_test","TestElements","","","Web table search person",""
"passed","Mon Aug 26 08:24:25 GMT 2024","Mon Aug 26 08:24:33 GMT 2024","8279","tests.ui_tests","book_store_application_test","TestBookStoreApplication","","","Login to book store",""
"broken","Mon Aug 26 08:25:42 GMT 2024","Mon Aug 26 08:25:49 GMT 2024","6876","tests.ui_tests","widgets_test","TestWidgets","","","Appearance tool tips",""
"passed","Mon Aug 26 08:25:46 GMT 2024","Mon Aug 26 08:25:47 GMT 2024","1457","tests.ui_tests","elements_test","TestElements","","","API moved",""
"passed","Mon Aug 26 08:25:11 GMT 2024","Mon Aug 26 08:25:17 GMT 2024","5458","tests.ui_tests","widgets_test","TestWidgets","","","Change date and time",""
"passed","Mon Aug 26 08:25:42 GMT 2024","Mon Aug 26 08:25:43 GMT 2024","1580","tests.ui_tests","elements_test","TestElements","","","API created",""
"failed","Mon Aug 26 08:25:28 GMT 2024","Mon Aug 26 08:25:32 GMT 2024","4054","tests.ui_tests","interactions_test","TestInteractions","","","Container restricted",""
"passed","Mon Aug 26 08:25:36 GMT 2024","Mon Aug 26 08:25:38 GMT 2024","2349","tests.ui_tests","elements_test","TestElements","","","Switching to new home page",""
"passed","Mon Aug 26 08:25:07 GMT 2024","Mon Aug 26 08:25:16 GMT 2024","8030","tests.ui_tests","interactions_test","TestInteractions","","","Revert draggable droppable",""
"failed","Mon Aug 26 08:25:22 GMT 2024","Mon Aug 26 08:25:27 GMT 2024","4656","tests.ui_tests","interactions_test","TestInteractions","","","Axis restricted draggable",""
"passed","Mon Aug 26 08:25:32 GMT 2024","Mon Aug 26 08:25:34 GMT 2024","1995","tests.ui_tests","elements_test","TestElements","","","Right click on the button",""
"passed","Mon Aug 26 08:26:02 GMT 2024","Mon Aug 26 08:26:06 GMT 2024","3332","tests.ui_tests","widgets_test","TestWidgets","","","Click to select items from multiselect drop down",""
"passed","Mon Aug 26 08:24:41 GMT 2024","Mon Aug 26 08:24:46 GMT 2024","5124","tests.ui_tests","interactions_test","TestInteractions","","","Resizable box expected maximum and minimum size",""
"passed","Mon Aug 26 08:25:23 GMT 2024","Mon Aug 26 08:25:28 GMT 2024","4699","tests.ui_tests","elements_test","TestElements","","","Web table change count row",""
"passed","Mon Aug 26 08:24:32 GMT 2024","Mon Aug 26 08:24:37 GMT 2024","5031","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","New windows",""
"passed","Mon Aug 26 08:24:42 GMT 2024","Mon Aug 26 08:24:45 GMT 2024","3354","tests.ui_tests","elements_test","TestElements","","","Yes radio button",""
"passed","Mon Aug 26 08:24:33 GMT 2024","Mon Aug 26 08:24:39 GMT 2024","5344","tests.ui_tests","widgets_test","TestWidgets","","","second accordian card",""
"passed","Mon Aug 26 08:24:25 GMT 2024","Mon Aug 26 08:24:34 GMT 2024","8738","tests.ui_tests","interactions_test","TestInteractions","","","Sortable",""
"passed","Mon Aug 26 08:24:56 GMT 2024","Mon Aug 26 08:24:59 GMT 2024","3223","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert prompt box will appear",""
"passed","Mon Aug 26 08:26:06 GMT 2024","Mon Aug 26 08:26:09 GMT 2024","2575","tests.ui_tests","widgets_test","TestWidgets","","","Selection of elements from standard multi-select",""
"passed","Mon Aug 26 08:24:27 GMT 2024","Mon Aug 26 08:24:27 GMT 2024","289","tests.api_tests","account_test","TestAccount","","","Information about the user and books in his profile",""
"passed","Mon Aug 26 08:25:16 GMT 2024","Mon Aug 26 08:25:22 GMT 2024","5208","tests.ui_tests","interactions_test","TestInteractions","","","Simple dragabble",""
"passed","Mon Aug 26 08:24:35 GMT 2024","Mon Aug 26 08:24:41 GMT 2024","6576","tests.ui_tests","elements_test","TestElements","","","Check box",""
"passed","Mon Aug 26 08:25:05 GMT 2024","Mon Aug 26 08:25:10 GMT 2024","4808","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Nested frames",""
"passed","Mon Aug 26 08:25:54 GMT 2024","Mon Aug 26 08:25:59 GMT 2024","4297","tests.ui_tests","widgets_test","TestWidgets","","","Selecting items via click and keyboard in the select value menu",""
"passed","Mon Aug 26 08:25:48 GMT 2024","Mon Aug 26 08:25:49 GMT 2024","1453","tests.ui_tests","elements_test","TestElements","","","API bad request",""
"passed","Mon Aug 26 08:25:59 GMT 2024","Mon Aug 26 08:26:02 GMT 2024","2834","tests.ui_tests","widgets_test","TestWidgets","","","Color selected form old style select menu",""
"passed","Mon Aug 26 08:24:56 GMT 2024","Mon Aug 26 08:25:00 GMT 2024","4161","tests.ui_tests","interactions_test","TestInteractions","","","Accept droppable",""
"passed","Mon Aug 26 08:25:24 GMT 2024","Mon Aug 26 08:25:37 GMT 2024","13411","tests.ui_tests","widgets_test","TestWidgets","","","Appearance reset stop start button in progress bar",""
"passed","Mon Aug 26 08:24:25 GMT 2024","Mon Aug 26 08:24:31 GMT 2024","5346","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","New tab",""
"passed","Mon Aug 26 08:24:26 GMT 2024","Mon Aug 26 08:24:33 GMT 2024","7930","tests.ui_tests","elements_test","TestElements","","","Text box",""
"passed","Mon Aug 26 08:24:52 GMT 2024","Mon Aug 26 08:24:59 GMT 2024","7233","tests.ui_tests","elements_test","TestElements","","","Web table add person",""
"broken","Mon Aug 26 08:26:15 GMT 2024","Mon Aug 26 08:26:21 GMT 2024","6309","tests.ui_tests","elements_test","TestElements","","","Appearance of an invisible button",""
"passed","Mon Aug 26 08:24:25 GMT 2024","Mon Aug 26 08:24:37 GMT 2024","11539","tests.ui_tests","forms_test","TestForms","","","Filling in the registration form for students",""
"passed","Mon Aug 26 08:25:00 GMT 2024","Mon Aug 26 08:25:04 GMT 2024","4440","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Frames",""
"passed","Mon Aug 26 08:24:44 GMT 2024","Mon Aug 26 08:24:49 GMT 2024","5223","tests.ui_tests","widgets_test","TestWidgets","","","Addition and deletion colors from multiple color names field",""
"passed","Mon Aug 26 08:24:41 GMT 2024","Mon Aug 26 08:24:44 GMT 2024","3320","tests.api_tests","book_store_test","TestBookStore","","","Delete book in the user profile",""
"passed","Mon Aug 26 08:25:01 GMT 2024","Mon Aug 26 08:25:07 GMT 2024","5448","tests.ui_tests","interactions_test","TestInteractions","","","Prevent propogation droppable",""
"passed","Mon Aug 26 08:25:52 GMT 2024","Mon Aug 26 08:25:53 GMT 2024","1498","tests.ui_tests","elements_test","TestElements","","","API forbidden",""
"passed","Mon Aug 26 08:24:49 GMT 2024","Mon Aug 26 08:24:58 GMT 2024","8644","tests.ui_tests","widgets_test","TestWidgets","","","Deleting all added colors from multiple color names field",""
"passed","Mon Aug 26 08:25:50 GMT 2024","Mon Aug 26 08:25:54 GMT 2024","4272","tests.ui_tests","widgets_test","TestWidgets","","","Contents of the menu on the page",""
"skipped","Mon Aug 26 08:24:49 GMT 2024","Mon Aug 26 08:24:51 GMT 2024","2128","tests.ui_tests","elements_test","TestElements","","","No radio button",""
"passed","Mon Aug 26 08:25:50 GMT 2024","Mon Aug 26 08:25:51 GMT 2024","1507","tests.ui_tests","elements_test","TestElements","","","API unauthorized",""
"passed","Mon Aug 26 08:25:05 GMT 2024","Mon Aug 26 08:25:10 GMT 2024","5146","tests.ui_tests","widgets_test","TestWidgets","","","Change date",""
"passed","Mon Aug 26 08:26:08 GMT 2024","Mon Aug 26 08:26:14 GMT 2024","6658","tests.ui_tests","elements_test","TestElements","","","Button color change",""
"passed","Mon Aug 26 08:25:11 GMT 2024","Mon Aug 26 08:25:15 GMT 2024","4457","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Small modal",""
"skipped","Mon Aug 26 08:24:50 GMT 2024","Mon Aug 26 08:24:50 GMT 2024","0","tests.api_tests","book_store_test","TestBookStore","","","Replacing a book from the profile by a new book request ",""
"passed","Mon Aug 26 08:25:34 GMT 2024","Mon Aug 26 08:25:36 GMT 2024","1399","tests.ui_tests","elements_test","TestElements","","","Click on the button",""
"passed","Mon Aug 26 08:24:25 GMT 2024","Mon Aug 26 08:24:25 GMT 2024","304","tests.api_tests","account_test","TestAccount","","","User authorization status",""
"passed","Mon Aug 26 08:25:44 GMT 2024","Mon Aug 26 08:25:45 GMT 2024","1436","tests.ui_tests","elements_test","TestElements","","","API no content",""
"passed","Mon Aug 26 08:24:35 GMT 2024","Mon Aug 26 08:24:40 GMT 2024","5292","tests.ui_tests","interactions_test","TestInteractions","","","Selectable",""
"passed","Mon Aug 26 08:25:53 GMT 2024","Mon Aug 26 08:25:55 GMT 2024","1419","tests.ui_tests","elements_test","TestElements","","","API not found",""
"passed","Mon Aug 26 08:24:59 GMT 2024","Mon Aug 26 08:25:03 GMT 2024","4207","tests.ui_tests","widgets_test","TestWidgets","","","test_single_color_name_field",""
