"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 27 09:06:03 GMT 2024","Tue Aug 27 09:06:08 GMT 2024","5652","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","New tab",""
"broken","Tue Aug 27 09:07:39 GMT 2024","Tue Aug 27 09:07:42 GMT 2024","2971","tests.ui_tests","elements_test","TestElements","","","Download file",""
"skipped","Tue Aug 27 09:06:20 GMT 2024","Tue Aug 27 09:06:20 GMT 2024","0","tests.api_tests","book_store_test","TestBookStore","","","Replacing a book from the profile by a new book request ",""
"passed","Tue Aug 27 09:06:03 GMT 2024","Tue Aug 27 09:06:15 GMT 2024","12383","tests.ui_tests","forms_test","TestForms","","","Filling in the registration form for students",""
"passed","Tue Aug 27 09:06:02 GMT 2024","Tue Aug 27 09:06:11 GMT 2024","8838","tests.ui_tests","interactions_test","TestInteractions","","","Sortable",""
"passed","Tue Aug 27 09:07:33 GMT 2024","Tue Aug 27 09:07:35 GMT 2024","1443","tests.ui_tests","elements_test","TestElements","","","API unauthorized",""
"passed","Tue Aug 27 09:06:55 GMT 2024","Tue Aug 27 09:06:59 GMT 2024","3930","tests.ui_tests","interactions_test","TestInteractions","","","Simple dragabble",""
"broken","Tue Aug 27 09:06:56 GMT 2024","Tue Aug 27 09:07:00 GMT 2024","4236","tests.ui_tests","widgets_test","TestWidgets","","","Change date and time",""
"passed","Tue Aug 27 09:07:44 GMT 2024","Tue Aug 27 09:07:45 GMT 2024","1356","tests.ui_tests","elements_test","TestElements","","","Upload file",""
"passed","Tue Aug 27 09:06:28 GMT 2024","Tue Aug 27 09:06:32 GMT 2024","3952","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert confirm box will appear",""
"passed","Tue Aug 27 09:06:16 GMT 2024","Tue Aug 27 09:06:20 GMT 2024","3918","tests.ui_tests","widgets_test","TestWidgets","","","Third accordian card",""
"skipped","Tue Aug 27 09:06:26 GMT 2024","Tue Aug 27 09:06:27 GMT 2024","1342","tests.ui_tests","elements_test","TestElements","","","No radio button",""
"passed","Tue Aug 27 09:07:33 GMT 2024","Tue Aug 27 09:07:37 GMT 2024","4153","tests.ui_tests","widgets_test","TestWidgets","","","Contents of the menu on the page",""
"skipped","Tue Aug 27 09:06:53 GMT 2024","Tue Aug 27 09:06:57 GMT 2024","4340","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Large modal",""
"passed","Tue Aug 27 09:07:31 GMT 2024","Tue Aug 27 09:07:33 GMT 2024","1362","tests.ui_tests","elements_test","TestElements","","","API bad request",""
"passed","Tue Aug 27 09:07:18 GMT 2024","Tue Aug 27 09:07:19 GMT 2024","1345","tests.ui_tests","elements_test","TestElements","","","Click on the button",""
"passed","Tue Aug 27 09:06:19 GMT 2024","Tue Aug 27 09:06:20 GMT 2024","481","tests.api_tests","book_store_test","TestBookStore","","","Checking if the book information from the get request matches the books in the list",""
"passed","Tue Aug 27 09:06:39 GMT 2024","Tue Aug 27 09:06:43 GMT 2024","3710","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Frames",""
"passed","Tue Aug 27 09:06:31 GMT 2024","Tue Aug 27 09:06:43 GMT 2024","12139","tests.ui_tests","widgets_test","TestWidgets","","","Deleting all added colors from multiple color names field",""
"passed","Tue Aug 27 09:06:43 GMT 2024","Tue Aug 27 09:06:48 GMT 2024","4331","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Nested frames",""
"passed","Tue Aug 27 09:07:46 GMT 2024","Tue Aug 27 09:07:52 GMT 2024","6293","tests.ui_tests","elements_test","TestElements","","","Click the button after 5 seconds",""
"passed","Tue Aug 27 09:06:05 GMT 2024","Tue Aug 27 09:06:05 GMT 2024","272","tests.api_tests","account_test","TestAccount","","","Information about the user and books in his profile",""
"passed","Tue Aug 27 09:07:35 GMT 2024","Tue Aug 27 09:07:37 GMT 2024","1478","tests.ui_tests","elements_test","TestElements","","","API forbidden",""
"passed","Tue Aug 27 09:06:11 GMT 2024","Tue Aug 27 09:06:17 GMT 2024","6709","tests.ui_tests","elements_test","TestElements","","","Check box",""
"passed","Tue Aug 27 09:06:58 GMT 2024","Tue Aug 27 09:07:03 GMT 2024","4842","tests.ui_tests","elements_test","TestElements","","","Web table delete person",""
"passed","Tue Aug 27 09:06:02 GMT 2024","Tue Aug 27 09:06:10 GMT 2024","7627","tests.ui_tests","elements_test","TestElements","","","Text box",""
"passed","Tue Aug 27 09:06:11 GMT 2024","Tue Aug 27 09:06:16 GMT 2024","5167","tests.ui_tests","widgets_test","TestWidgets","","","second accordian card",""
"passed","Tue Aug 27 09:06:06 GMT 2024","Tue Aug 27 09:06:07 GMT 2024","800","tests.api_tests","book_store_test","TestBookStore","","","Added book in the user profile",""
"passed","Tue Aug 27 09:06:10 GMT 2024","Tue Aug 27 09:06:14 GMT 2024","4824","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","New windows",""
"passed","Tue Aug 27 09:07:01 GMT 2024","Tue Aug 27 09:07:04 GMT 2024","3189","tests.ui_tests","widgets_test","TestWidgets","","","Slider value change",""
"passed","Tue Aug 27 09:07:43 GMT 2024","Tue Aug 27 09:07:45 GMT 2024","2158","tests.ui_tests","widgets_test","TestWidgets","","","Color selected form old style select menu",""
"passed","Tue Aug 27 09:07:29 GMT 2024","Tue Aug 27 09:07:31 GMT 2024","1588","tests.ui_tests","elements_test","TestElements","","","API moved",""
"skipped","Tue Aug 27 09:07:23 GMT 2024","Tue Aug 27 09:07:28 GMT 2024","4741","tests.ui_tests","widgets_test","TestWidgets","","","Status change opening tabs and text tab",""
"passed","Tue Aug 27 09:06:12 GMT 2024","Tue Aug 27 09:06:14 GMT 2024","1733","tests.api_tests","book_store_test","TestBookStore","","","Delete all books in the user profile",""
"passed","Tue Aug 27 09:06:23 GMT 2024","Tue Aug 27 09:06:26 GMT 2024","2832","tests.ui_tests","elements_test","TestElements","","","Impressive radio button",""
"passed","Tue Aug 27 09:06:28 GMT 2024","Tue Aug 27 09:06:43 GMT 2024","14874","tests.ui_tests","elements_test","TestElements","","","Web table add person",""
"broken","Tue Aug 27 09:07:46 GMT 2024","Tue Aug 27 09:07:54 GMT 2024","8125","tests.ui_tests","widgets_test","TestWidgets","","","Click to select items from multiselect drop down",""
"passed","Tue Aug 27 09:06:15 GMT 2024","Tue Aug 27 09:06:18 GMT 2024","2840","tests.api_tests","book_store_test","TestBookStore","","","Delete book in the user profile",""
"passed","Tue Aug 27 09:06:21 GMT 2024","Tue Aug 27 09:06:30 GMT 2024","8960","tests.ui_tests","widgets_test","TestWidgets","","","Addition and deletion colors from multiple color names field",""
"passed","Tue Aug 27 09:07:05 GMT 2024","Tue Aug 27 09:07:22 GMT 2024","17691","tests.ui_tests","widgets_test","TestWidgets","","","Appearance reset stop start button in progress bar",""
"failed","Tue Aug 27 09:07:04 GMT 2024","Tue Aug 27 09:07:08 GMT 2024","4019","tests.ui_tests","interactions_test","TestInteractions","","","Container restricted",""
"passed","Tue Aug 27 09:06:18 GMT 2024","Tue Aug 27 09:06:22 GMT 2024","3613","tests.ui_tests","elements_test","TestElements","","","Yes radio button",""
"passed","Tue Aug 27 09:07:38 GMT 2024","Tue Aug 27 09:07:42 GMT 2024","4539","tests.ui_tests","widgets_test","TestWidgets","","","Selecting items via click and keyboard in the select value menu",""
"passed","Tue Aug 27 09:07:52 GMT 2024","Tue Aug 27 09:07:58 GMT 2024","6212","tests.ui_tests","elements_test","TestElements","","","Button color change",""
"passed","Tue Aug 27 09:07:27 GMT 2024","Tue Aug 27 09:07:29 GMT 2024","1417","tests.ui_tests","elements_test","TestElements","","","API no content",""
"passed","Tue Aug 27 09:07:26 GMT 2024","Tue Aug 27 09:07:27 GMT 2024","1477","tests.ui_tests","elements_test","TestElements","","","API created",""
"passed","Tue Aug 27 09:07:03 GMT 2024","Tue Aug 27 09:07:07 GMT 2024","4275","tests.ui_tests","elements_test","TestElements","","","Web table change count row",""
"passed","Tue Aug 27 09:06:16 GMT 2024","Tue Aug 27 09:06:19 GMT 2024","3272","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Click button to see alert",""
"passed","Tue Aug 27 09:07:19 GMT 2024","Tue Aug 27 09:07:22 GMT 2024","2213","tests.ui_tests","elements_test","TestElements","","","Switching to new home page",""
