"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 09:16:29 GMT 2024","Mon Aug 26 09:16:34 GMT 2024","4382","tests.ui_tests","widgets_test","TestWidgets","","","Third accordian card",""
"passed","Mon Aug 26 09:17:00 GMT 2024","Mon Aug 26 09:17:04 GMT 2024","3955","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Small modal",""
"failed","Mon Aug 26 09:17:19 GMT 2024","Mon Aug 26 09:17:22 GMT 2024","3277","tests.ui_tests","interactions_test","TestInteractions","","","Container restricted",""
"passed","Mon Aug 26 09:17:02 GMT 2024","Mon Aug 26 09:17:09 GMT 2024","7165","tests.ui_tests","elements_test","TestElements","","","Web table update person info",""
"passed","Mon Aug 26 09:17:44 GMT 2024","Mon Aug 26 09:17:49 GMT 2024","4620","tests.ui_tests","widgets_test","TestWidgets","","","Selecting items via click and keyboard in the select value menu",""
"passed","Mon Aug 26 09:16:16 GMT 2024","Mon Aug 26 09:16:22 GMT 2024","6358","tests.ui_tests","widgets_test","TestWidgets","","","First accordian card",""
"passed","Mon Aug 26 09:17:56 GMT 2024","Mon Aug 26 09:17:58 GMT 2024","1797","tests.ui_tests","widgets_test","TestWidgets","","","Selection of elements from standard multi-select",""
"skipped","Mon Aug 26 09:16:43 GMT 2024","Mon Aug 26 09:16:46 GMT 2024","3077","tests.ui_tests","elements_test","TestElements","","","No radio button",""
"failed","Mon Aug 26 09:16:16 GMT 2024","Mon Aug 26 09:16:16 GMT 2024","0","tests.api_tests","book_store_test","TestBookStore","","","Added book in the user profile",""
"passed","Mon Aug 26 09:16:33 GMT 2024","Mon Aug 26 09:16:37 GMT 2024","4188","tests.ui_tests","elements_test","TestElements","","","Yes radio button",""
"passed","Mon Aug 26 09:17:25 GMT 2024","Mon Aug 26 09:17:26 GMT 2024","1389","tests.ui_tests","elements_test","TestElements","","","Click on the button",""
"passed","Mon Aug 26 09:17:19 GMT 2024","Mon Aug 26 09:17:22 GMT 2024","2473","tests.ui_tests","elements_test","TestElements","","","Double click on the button",""
"passed","Mon Aug 26 09:17:42 GMT 2024","Mon Aug 26 09:17:44 GMT 2024","1460","tests.ui_tests","elements_test","TestElements","","","API forbidden",""
"passed","Mon Aug 26 09:17:26 GMT 2024","Mon Aug 26 09:17:29 GMT 2024","2599","tests.ui_tests","elements_test","TestElements","","","Switching to new home page",""
"passed","Mon Aug 26 09:17:09 GMT 2024","Mon Aug 26 09:17:13 GMT 2024","4014","tests.ui_tests","widgets_test","TestWidgets","","","Slider value change",""
"passed","Mon Aug 26 09:17:53 GMT 2024","Mon Aug 26 09:17:56 GMT 2024","2895","tests.ui_tests","widgets_test","TestWidgets","","","Click to select items from multiselect drop down",""
"passed","Mon Aug 26 09:17:50 GMT 2024","Mon Aug 26 09:17:51 GMT 2024","1577","tests.ui_tests","elements_test","TestElements","","","Upload file",""
"passed","Mon Aug 26 09:17:03 GMT 2024","Mon Aug 26 09:17:08 GMT 2024","4997","tests.ui_tests","widgets_test","TestWidgets","","","Change date and time",""
"passed","Mon Aug 26 09:16:47 GMT 2024","Mon Aug 26 09:16:50 GMT 2024","3484","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert prompt box will appear",""
"passed","Mon Aug 26 09:16:51 GMT 2024","Mon Aug 26 09:16:57 GMT 2024","5695","tests.ui_tests","widgets_test","TestWidgets","","","test_single_color_name_field",""
"failed","Mon Aug 26 09:16:17 GMT 2024","Mon Aug 26 09:16:17 GMT 2024","0","tests.api_tests","book_store_test","TestBookStore","","","Checking if the book information from the get request matches the books in the list",""
"passed","Mon Aug 26 09:16:43 GMT 2024","Mon Aug 26 09:16:48 GMT 2024","4662","tests.ui_tests","interactions_test","TestInteractions","","","Simple droppable",""
"passed","Mon Aug 26 09:16:25 GMT 2024","Mon Aug 26 09:16:32 GMT 2024","7424","tests.ui_tests","elements_test","TestElements","","","Check box",""
"passed","Mon Aug 26 09:16:57 GMT 2024","Mon Aug 26 09:17:03 GMT 2024","5108","tests.ui_tests","widgets_test","TestWidgets","","","Change date",""
"passed","Mon Aug 26 09:16:39 GMT 2024","Mon Aug 26 09:16:50 GMT 2024","10644","tests.ui_tests","widgets_test","TestWidgets","","","Deleting all added colors from multiple color names field",""
"passed","Mon Aug 26 09:17:10 GMT 2024","Mon Aug 26 09:17:14 GMT 2024","3741","tests.ui_tests","interactions_test","TestInteractions","","","Simple dragabble",""
"passed","Mon Aug 26 09:16:55 GMT 2024","Mon Aug 26 09:17:01 GMT 2024","6138","tests.ui_tests","elements_test","TestElements","","","Web table search person",""
"skipped","Mon Aug 26 09:17:30 GMT 2024","Mon Aug 26 09:17:34 GMT 2024","4295","tests.ui_tests","widgets_test","TestWidgets","","","Status change opening tabs and text tab",""
"broken","Mon Aug 26 09:17:35 GMT 2024","Mon Aug 26 09:17:39 GMT 2024","4090","tests.ui_tests","widgets_test","TestWidgets","","","Appearance tool tips",""
