"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 09:26:38 GMT 2024","Mon Aug 26 09:26:40 GMT 2024","1582","tests.ui_tests","elements_test","TestElements","","","Right click on the button",""
"passed","Mon Aug 26 09:25:24 GMT 2024","Mon Aug 26 09:25:31 GMT 2024","7753","tests.ui_tests","book_store_application_test","TestBookStoreApplication","","","Login to book store",""
"passed","Mon Aug 26 09:26:10 GMT 2024","Mon Aug 26 09:26:15 GMT 2024","4771","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Small modal",""
"passed","Mon Aug 26 09:26:56 GMT 2024","Mon Aug 26 09:26:57 GMT 2024","1526","tests.ui_tests","elements_test","TestElements","","","API unauthorized",""
"passed","Mon Aug 26 09:26:16 GMT 2024","Mon Aug 26 09:26:20 GMT 2024","4119","tests.ui_tests","interactions_test","TestInteractions","","","Simple dragabble",""
"passed","Mon Aug 26 09:27:14 GMT 2024","Mon Aug 26 09:27:21 GMT 2024","6302","tests.ui_tests","elements_test","TestElements","","","Button color change",""
"passed","Mon Aug 26 09:27:00 GMT 2024","Mon Aug 26 09:27:01 GMT 2024","1480","tests.ui_tests","elements_test","TestElements","","","API not found",""
"passed","Mon Aug 26 09:27:05 GMT 2024","Mon Aug 26 09:27:07 GMT 2024","1717","tests.ui_tests","widgets_test","TestWidgets","","","Selection of elements from standard multi-select",""
"passed","Mon Aug 26 09:26:08 GMT 2024","Mon Aug 26 09:26:15 GMT 2024","7267","tests.ui_tests","interactions_test","TestInteractions","","","Revert draggable droppable",""
"passed","Mon Aug 26 09:26:12 GMT 2024","Mon Aug 26 09:26:19 GMT 2024","6375","tests.ui_tests","elements_test","TestElements","","","Web table update person info",""
"passed","Mon Aug 26 09:26:02 GMT 2024","Mon Aug 26 09:26:07 GMT 2024","4679","tests.ui_tests","interactions_test","TestInteractions","","","Prevent propogation droppable",""
"passed","Mon Aug 26 09:26:43 GMT 2024","Mon Aug 26 09:26:45 GMT 2024","2282","tests.ui_tests","elements_test","TestElements","","","Switching to new home page",""
"passed","Mon Aug 26 09:26:26 GMT 2024","Mon Aug 26 09:26:30 GMT 2024","4477","tests.ui_tests","elements_test","TestElements","","","Web table change count row",""
"passed","Mon Aug 26 09:25:25 GMT 2024","Mon Aug 26 09:25:26 GMT 2024","327","tests.api_tests","account_test","TestAccount","","","Information about the user and books in his profile",""
"skipped","Mon Aug 26 09:25:41 GMT 2024","Mon Aug 26 09:25:41 GMT 2024","0","tests.api_tests","book_store_test","TestBookStore","","","Replacing a book from the profile by a new book request ",""
"passed","Mon Aug 26 09:26:48 GMT 2024","Mon Aug 26 09:26:52 GMT 2024","4164","tests.ui_tests","widgets_test","TestWidgets","","","Contents of the menu on the page",""
"passed","Mon Aug 26 09:26:06 GMT 2024","Mon Aug 26 09:26:11 GMT 2024","4923","tests.ui_tests","widgets_test","TestWidgets","","","Change date",""
"passed","Mon Aug 26 09:26:53 GMT 2024","Mon Aug 26 09:26:57 GMT 2024","4208","tests.ui_tests","widgets_test","TestWidgets","","","Selecting items via click and keyboard in the select value menu",""
"passed","Mon Aug 26 09:25:33 GMT 2024","Mon Aug 26 09:25:36 GMT 2024","2099","tests.api_tests","book_store_test","TestBookStore","","","Delete all books in the user profile",""
"skipped","Mon Aug 26 09:26:15 GMT 2024","Mon Aug 26 09:26:19 GMT 2024","4113","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Large modal",""
"passed","Mon Aug 26 09:25:23 GMT 2024","Mon Aug 26 09:25:32 GMT 2024","9139","tests.ui_tests","interactions_test","TestInteractions","","","Sortable",""
"skipped","Mon Aug 26 09:25:29 GMT 2024","Mon Aug 26 09:25:32 GMT 2024","2960","tests.api_tests","book_store_test","TestBookStore","","","Added books in the user profile",""
"broken","Mon Aug 26 09:27:07 GMT 2024","Mon Aug 26 09:27:14 GMT 2024","6492","tests.ui_tests","elements_test","TestElements","","","Click the button after 5 seconds",""
"passed","Mon Aug 26 09:25:45 GMT 2024","Mon Aug 26 09:25:49 GMT 2024","3615","tests.ui_tests","interactions_test","TestInteractions","","","Resizable",""
"passed","Mon Aug 26 09:25:40 GMT 2024","Mon Aug 26 09:25:43 GMT 2024","3718","tests.ui_tests","elements_test","TestElements","","","Yes radio button",""
"failed","Mon Aug 26 09:25:32 GMT 2024","Mon Aug 26 09:25:36 GMT 2024","4362","tests.ui_tests","widgets_test","TestWidgets","","","second accordian card",""
"passed","Mon Aug 26 09:26:40 GMT 2024","Mon Aug 26 09:26:42 GMT 2024","1579","tests.ui_tests","elements_test","TestElements","","","Click on the button",""
"passed","Mon Aug 26 09:26:00 GMT 2024","Mon Aug 26 09:26:05 GMT 2024","4295","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Frames",""
"passed","Mon Aug 26 09:25:33 GMT 2024","Mon Aug 26 09:25:39 GMT 2024","6128","tests.ui_tests","elements_test","TestElements","","","Check box",""
"passed","Mon Aug 26 09:25:23 GMT 2024","Mon Aug 26 09:25:29 GMT 2024","6459","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","New tab",""
"passed","Mon Aug 26 09:25:38 GMT 2024","Mon Aug 26 09:25:42 GMT 2024","4401","tests.ui_tests","widgets_test","TestWidgets","","","Third accordian card",""
"passed","Mon Aug 26 09:26:57 GMT 2024","Mon Aug 26 09:27:00 GMT 2024","2658","tests.ui_tests","widgets_test","TestWidgets","","","Color selected form old style select menu",""
"passed","Mon Aug 26 09:25:55 GMT 2024","Mon Aug 26 09:25:59 GMT 2024","3861","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert prompt box will appear",""
"broken","Mon Aug 26 09:26:31 GMT 2024","Mon Aug 26 09:26:37 GMT 2024","6908","tests.ui_tests","elements_test","TestElements","","","Double click on the button",""
"passed","Mon Aug 26 09:26:58 GMT 2024","Mon Aug 26 09:26:59 GMT 2024","1544","tests.ui_tests","elements_test","TestElements","","","API forbidden",""
"passed","Mon Aug 26 09:26:22 GMT 2024","Mon Aug 26 09:26:36 GMT 2024","13594","tests.ui_tests","widgets_test","TestWidgets","","","Appearance reset stop start button in progress bar",""
"failed","Mon Aug 26 09:26:25 GMT 2024","Mon Aug 26 09:26:29 GMT 2024","3334","tests.ui_tests","interactions_test","TestInteractions","","","Container restricted",""
"skipped","Mon Aug 26 09:25:47 GMT 2024","Mon Aug 26 09:25:50 GMT 2024","2260","tests.ui_tests","elements_test","TestElements","","","No radio button",""
"passed","Mon Aug 26 09:26:05 GMT 2024","Mon Aug 26 09:26:09 GMT 2024","3702","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Nested frames",""
"passed","Mon Aug 26 09:26:45 GMT 2024","Mon Aug 26 09:26:47 GMT 2024","2000","tests.ui_tests","elements_test","TestElements","","","Switching to dynamic link",""
"skipped","Mon Aug 26 09:26:36 GMT 2024","Mon Aug 26 09:26:40 GMT 2024","3575","tests.ui_tests","widgets_test","TestWidgets","","","Status change opening tabs and text tab",""
"passed","Mon Aug 26 09:25:34 GMT 2024","Mon Aug 26 09:25:38 GMT 2024","4939","tests.ui_tests","interactions_test","TestInteractions","","","Selectable",""
"passed","Mon Aug 26 09:25:31 GMT 2024","Mon Aug 26 09:25:36 GMT 2024","5357","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","New windows",""
"passed","Mon Aug 26 09:26:54 GMT 2024","Mon Aug 26 09:26:55 GMT 2024","1566","tests.ui_tests","elements_test","TestElements","","","API bad request",""
"passed","Mon Aug 26 09:26:50 GMT 2024","Mon Aug 26 09:26:51 GMT 2024","1568","tests.ui_tests","elements_test","TestElements","","","API no content",""
"broken","Mon Aug 26 09:27:21 GMT 2024","Mon Aug 26 09:27:27 GMT 2024","6286","tests.ui_tests","elements_test","TestElements","","","Appearance of an invisible button",""
"broken","Mon Aug 26 09:27:02 GMT 2024","Mon Aug 26 09:27:05 GMT 2024","2792","tests.ui_tests","elements_test","TestElements","","","Download file",""
"passed","Mon Aug 26 09:25:51 GMT 2024","Mon Aug 26 09:26:04 GMT 2024","13475","tests.ui_tests","elements_test","TestElements","","","Web table add person",""
"passed","Mon Aug 26 09:25:27 GMT 2024","Mon Aug 26 09:25:28 GMT 2024","825","tests.api_tests","book_store_test","TestBookStore","","","Added book in the user profile",""
"passed","Mon Aug 26 09:26:21 GMT 2024","Mon Aug 26 09:26:25 GMT 2024","3660","tests.ui_tests","interactions_test","TestInteractions","","","Axis restricted draggable",""
"passed","Mon Aug 26 09:27:05 GMT 2024","Mon Aug 26 09:27:07 GMT 2024","1551","tests.ui_tests","elements_test","TestElements","","","Upload file",""
"passed","Mon Aug 26 09:25:50 GMT 2024","Mon Aug 26 09:25:55 GMT 2024","4973","tests.ui_tests","interactions_test","TestInteractions","","","Simple droppable",""
"passed","Mon Aug 26 09:26:05 GMT 2024","Mon Aug 26 09:26:11 GMT 2024","6556","tests.ui_tests","elements_test","TestElements","","","Web table search person",""
"passed","Mon Aug 26 09:25:43 GMT 2024","Mon Aug 26 09:25:48 GMT 2024","4787","tests.ui_tests","widgets_test","TestWidgets","","","Addition and deletion colors from multiple color names field",""
"passed","Mon Aug 26 09:25:41 GMT 2024","Mon Aug 26 09:25:49 GMT 2024","8272","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert will appear after 5 seconds",""
