"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 27 13:51:38 GMT 2024","Tue Aug 27 13:51:43 GMT 2024","5276","tests.ui_tests","interactions_test","TestInteractions","","","Axis restricted draggable",""
"passed","Tue Aug 27 13:50:38 GMT 2024","Tue Aug 27 13:50:39 GMT 2024","1422","tests.api_tests","book_store_test","TestBookStore","","","Delete all books in the user profile",""
"passed","Tue Aug 27 13:52:04 GMT 2024","Tue Aug 27 13:52:06 GMT 2024","2691","tests.ui_tests","elements_test","TestElements","","","Switching to dynamic link",""
"passed","Tue Aug 27 13:52:38 GMT 2024","Tue Aug 27 13:52:39 GMT 2024","1564","tests.ui_tests","widgets_test","TestWidgets","","","Selection of elements from standard multi-select",""
"passed","Tue Aug 27 13:52:26 GMT 2024","Tue Aug 27 13:52:30 GMT 2024","4181","tests.ui_tests","widgets_test","TestWidgets","","","Selecting items via click and keyboard in the select value menu",""
"broken","Tue Aug 27 13:52:26 GMT 2024","Tue Aug 27 13:52:32 GMT 2024","6597","tests.ui_tests","elements_test","TestElements","","","Click the button after 5 seconds",""
"failed","Tue Aug 27 13:51:44 GMT 2024","Tue Aug 27 13:51:48 GMT 2024","4540","tests.ui_tests","interactions_test","TestInteractions","","","Container restricted",""
"passed","Tue Aug 27 13:50:35 GMT 2024","Tue Aug 27 13:50:37 GMT 2024","1345","tests.api_tests","book_store_test","TestBookStore","","","Added books in the user profile",""
"passed","Tue Aug 27 13:50:33 GMT 2024","Tue Aug 27 13:50:34 GMT 2024","796","tests.api_tests","book_store_test","TestBookStore","","","Added book in the user profile",""
"passed","Tue Aug 27 13:51:27 GMT 2024","Tue Aug 27 13:51:31 GMT 2024","4463","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Small modal",""
"passed","Tue Aug 27 13:51:22 GMT 2024","Tue Aug 27 13:51:30 GMT 2024","8189","tests.ui_tests","interactions_test","TestInteractions","","","Revert draggable droppable",""
"passed","Tue Aug 27 13:52:15 GMT 2024","Tue Aug 27 13:52:16 GMT 2024","1544","tests.ui_tests","elements_test","TestElements","","","API unauthorized",""
"skipped","Tue Aug 27 13:52:09 GMT 2024","Tue Aug 27 13:52:12 GMT 2024","3516","tests.ui_tests","widgets_test","TestWidgets","","","Status change opening tabs and text tab",""
"passed","Tue Aug 27 13:51:50 GMT 2024","Tue Aug 27 13:51:53 GMT 2024","3438","tests.ui_tests","elements_test","TestElements","","","Web table change count row",""
"passed","Tue Aug 27 13:52:30 GMT 2024","Tue Aug 27 13:52:32 GMT 2024","2137","tests.ui_tests","widgets_test","TestWidgets","","","Color selected form old style select menu",""
"passed","Tue Aug 27 13:51:15 GMT 2024","Tue Aug 27 13:51:20 GMT 2024","5630","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Frames",""
"passed","Tue Aug 27 13:51:44 GMT 2024","Tue Aug 27 13:51:49 GMT 2024","4989","tests.ui_tests","elements_test","TestElements","","","Web table delete person",""
"broken","Tue Aug 27 13:51:43 GMT 2024","Tue Aug 27 13:51:51 GMT 2024","8132","tests.ui_tests","widgets_test","TestWidgets","","","Slider value change",""
"broken","Tue Aug 27 13:52:13 GMT 2024","Tue Aug 27 13:52:20 GMT 2024","7093","tests.ui_tests","widgets_test","TestWidgets","","","Appearance tool tips",""
"passed","Tue Aug 27 13:52:21 GMT 2024","Tue Aug 27 13:52:25 GMT 2024","4240","tests.ui_tests","widgets_test","TestWidgets","","","Contents of the menu on the page",""
"passed","Tue Aug 27 13:51:09 GMT 2024","Tue Aug 27 13:51:14 GMT 2024","4796","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert prompt box will appear",""
"passed","Tue Aug 27 13:50:30 GMT 2024","Tue Aug 27 13:50:50 GMT 2024","20013","tests.ui_tests","forms_test","TestForms","","","Filling in the registration form for students",""
"passed","Tue Aug 27 13:51:09 GMT 2024","Tue Aug 27 13:51:15 GMT 2024","5893","tests.ui_tests","interactions_test","TestInteractions","","","Accept droppable",""
"passed","Tue Aug 27 13:50:50 GMT 2024","Tue Aug 27 13:50:56 GMT 2024","5992","tests.ui_tests","widgets_test","TestWidgets","","","Third accordian card",""
"passed","Tue Aug 27 13:52:11 GMT 2024","Tue Aug 27 13:52:12 GMT 2024","1422","tests.ui_tests","elements_test","TestElements","","","API moved",""
"passed","Tue Aug 27 13:51:28 GMT 2024","Tue Aug 27 13:51:34 GMT 2024","6375","tests.ui_tests","widgets_test","TestWidgets","","","Change date",""
"passed","Tue Aug 27 13:51:56 GMT 2024","Tue Aug 27 13:51:58 GMT 2024","1614","tests.ui_tests","elements_test","TestElements","","","Right click on the button",""
"passed","Tue Aug 27 13:50:30 GMT 2024","Tue Aug 27 13:50:42 GMT 2024","12584","tests.ui_tests","interactions_test","TestInteractions","","","Sortable",""
"passed","Tue Aug 27 13:50:40 GMT 2024","Tue Aug 27 13:50:49 GMT 2024","8812","tests.ui_tests","widgets_test","TestWidgets","","","second accordian card",""
"passed","Tue Aug 27 13:51:01 GMT 2024","Tue Aug 27 13:51:07 GMT 2024","5984","tests.ui_tests","interactions_test","TestInteractions","","","Simple droppable",""
"passed","Tue Aug 27 13:50:53 GMT 2024","Tue Aug 27 13:51:02 GMT 2024","8730","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert will appear after 5 seconds",""
"passed","Tue Aug 27 13:50:57 GMT 2024","Tue Aug 27 13:51:07 GMT 2024","10570","tests.ui_tests","widgets_test","TestWidgets","","","Addition and deletion colors from multiple color names field",""
"passed","Tue Aug 27 13:50:30 GMT 2024","Tue Aug 27 13:50:39 GMT 2024","9284","tests.ui_tests","book_store_application_test","TestBookStoreApplication","","","Login to book store",""
"passed","Tue Aug 27 13:52:16 GMT 2024","Tue Aug 27 13:52:18 GMT 2024","1388","tests.ui_tests","elements_test","TestElements","","","API forbidden",""
"passed","Tue Aug 27 13:52:23 GMT 2024","Tue Aug 27 13:52:25 GMT 2024","1628","tests.ui_tests","elements_test","TestElements","","","Upload file",""
"passed","Tue Aug 27 13:51:35 GMT 2024","Tue Aug 27 13:51:42 GMT 2024","7455","tests.ui_tests","widgets_test","TestWidgets","","","Change date and time",""
"passed","Tue Aug 27 13:50:49 GMT 2024","Tue Aug 27 13:50:52 GMT 2024","3158","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Click button to see alert",""
"passed","Tue Aug 27 13:51:36 GMT 2024","Tue Aug 27 13:51:44 GMT 2024","7856","tests.ui_tests","elements_test","TestElements","","","Web table update person info",""
"passed","Tue Aug 27 13:52:33 GMT 2024","Tue Aug 27 13:52:39 GMT 2024","6441","tests.ui_tests","elements_test","TestElements","","","Button color change",""
"passed","Tue Aug 27 13:51:31 GMT 2024","Tue Aug 27 13:51:37 GMT 2024","5480","tests.ui_tests","interactions_test","TestInteractions","","","Simple dragabble",""
"passed","Tue Aug 27 13:51:52 GMT 2024","Tue Aug 27 13:52:08 GMT 2024","16358","tests.ui_tests","widgets_test","TestWidgets","","","Appearance reset stop start button in progress bar",""
"broken","Tue Aug 27 13:52:20 GMT 2024","Tue Aug 27 13:52:23 GMT 2024","2561","tests.ui_tests","elements_test","TestElements","","","Download file",""
"passed","Tue Aug 27 13:50:57 GMT 2024","Tue Aug 27 13:51:01 GMT 2024","4260","tests.ui_tests","elements_test","TestElements","","","Impressive radio button",""
"passed","Tue Aug 27 13:50:42 GMT 2024","Tue Aug 27 13:50:48 GMT 2024","6357","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","New windows",""
"passed","Tue Aug 27 13:51:58 GMT 2024","Tue Aug 27 13:52:00 GMT 2024","1777","tests.ui_tests","elements_test","TestElements","","","Click on the button",""
"passed","Tue Aug 27 13:51:15 GMT 2024","Tue Aug 27 13:51:21 GMT 2024","6081","tests.ui_tests","interactions_test","TestInteractions","","","Prevent propogation droppable",""
"passed","Tue Aug 27 13:50:40 GMT 2024","Tue Aug 27 13:50:43 GMT 2024","2571","tests.api_tests","book_store_test","TestBookStore","","","Delete book in the user profile",""
"broken","Tue Aug 27 13:52:40 GMT 2024","Tue Aug 27 13:52:46 GMT 2024","6333","tests.ui_tests","elements_test","TestElements","","","Appearance of an invisible button",""
"passed","Tue Aug 27 13:52:13 GMT 2024","Tue Aug 27 13:52:14 GMT 2024","1399","tests.ui_tests","elements_test","TestElements","","","API bad request",""
"skipped","Tue Aug 27 13:51:32 GMT 2024","Tue Aug 27 13:51:38 GMT 2024","5346","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Large modal",""
"skipped","Tue Aug 27 13:51:02 GMT 2024","Tue Aug 27 13:51:05 GMT 2024","3820","tests.ui_tests","elements_test","TestElements","","","No radio button",""
"passed","Tue Aug 27 13:52:00 GMT 2024","Tue Aug 27 13:52:03 GMT 2024","2759","tests.ui_tests","elements_test","TestElements","","","Switching to new home page",""
"passed","Tue Aug 27 13:50:32 GMT 2024","Tue Aug 27 13:50:32 GMT 2024","284","tests.api_tests","account_test","TestAccount","","","Information about the user and books in his profile",""
"passed","Tue Aug 27 13:50:52 GMT 2024","Tue Aug 27 13:50:56 GMT 2024","3831","tests.ui_tests","elements_test","TestElements","","","Yes radio button",""
"passed","Tue Aug 27 13:50:30 GMT 2024","Tue Aug 27 13:50:41 GMT 2024","11421","tests.ui_tests","elements_test","TestElements","","","Text box",""
"passed","Tue Aug 27 13:50:56 GMT 2024","Tue Aug 27 13:51:01 GMT 2024","5078","tests.ui_tests","interactions_test","TestInteractions","","","Resizable",""
"passed","Tue Aug 27 13:50:30 GMT 2024","Tue Aug 27 13:50:38 GMT 2024","8128","tests.ui_tests","widgets_test","TestWidgets","","","First accordian card",""
