"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 08:52:45 GMT 2024","Mon Aug 26 08:52:52 GMT 2024","7480","tests.ui_tests","widgets_test","TestWidgets","","","Slider value change",""
"passed","Mon Aug 26 08:52:24 GMT 2024","Mon Aug 26 08:52:31 GMT 2024","6941","tests.ui_tests","interactions_test","TestInteractions","","","Prevent propogation droppable",""
"passed","Mon Aug 26 08:52:07 GMT 2024","Mon Aug 26 08:52:08 GMT 2024","770","tests.api_tests","book_store_test","TestBookStore","","","Checking if the book information from the get request matches the books in the list",""
"skipped","Mon Aug 26 08:52:12 GMT 2024","Mon Aug 26 08:52:15 GMT 2024","3065","tests.ui_tests","elements_test","TestElements","","","No radio button",""
"passed","Mon Aug 26 08:51:44 GMT 2024","Mon Aug 26 08:51:55 GMT 2024","10749","tests.ui_tests","book_store_application_test","TestBookStoreApplication","","","Login to book store",""
"skipped","Mon Aug 26 08:51:52 GMT 2024","Mon Aug 26 08:51:54 GMT 2024","1716","tests.api_tests","book_store_test","TestBookStore","","","Added books in the user profile",""
"passed","Mon Aug 26 08:51:55 GMT 2024","Mon Aug 26 08:52:02 GMT 2024","6948","tests.ui_tests","interactions_test","TestInteractions","","","Selectable",""
"passed","Mon Aug 26 08:52:14 GMT 2024","Mon Aug 26 08:52:17 GMT 2024","3282","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert confirm box will appear",""
"passed","Mon Aug 26 08:53:23 GMT 2024","Mon Aug 26 08:53:29 GMT 2024","5310","tests.ui_tests","widgets_test","TestWidgets","","","Contents of the menu on the page",""
"passed","Mon Aug 26 08:51:44 GMT 2024","Mon Aug 26 08:51:54 GMT 2024","9908","tests.ui_tests","interactions_test","TestInteractions","","","Sortable",""
"skipped","Mon Aug 26 08:52:08 GMT 2024","Mon Aug 26 08:52:08 GMT 2024","0","tests.api_tests","book_store_test","TestBookStore","","","Replacing a book from the profile by a new book request ",""
"passed","Mon Aug 26 08:51:44 GMT 2024","Mon Aug 26 08:51:51 GMT 2024","6783","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","New tab",""
"passed","Mon Aug 26 08:51:44 GMT 2024","Mon Aug 26 08:51:58 GMT 2024","13438","tests.ui_tests","forms_test","TestForms","","","Filling in the registration form for students",""
"failed","Mon Aug 26 08:52:56 GMT 2024","Mon Aug 26 08:53:02 GMT 2024","6080","tests.ui_tests","interactions_test","TestInteractions","","","Container restricted",""
"passed","Mon Aug 26 08:53:14 GMT 2024","Mon Aug 26 08:53:16 GMT 2024","2241","tests.ui_tests","elements_test","TestElements","","","API created",""
"passed","Mon Aug 26 08:53:30 GMT 2024","Mon Aug 26 08:53:32 GMT 2024","2317","tests.ui_tests","elements_test","TestElements","","","API not found",""
"passed","Mon Aug 26 08:53:37 GMT 2024","Mon Aug 26 08:53:39 GMT 2024","1911","tests.ui_tests","elements_test","TestElements","","","Upload file",""
"passed","Mon Aug 26 08:53:05 GMT 2024","Mon Aug 26 08:53:07 GMT 2024","1803","tests.ui_tests","elements_test","TestElements","","","Click on the button",""
"passed","Mon Aug 26 08:52:30 GMT 2024","Mon Aug 26 08:52:36 GMT 2024","5808","tests.ui_tests","widgets_test","TestWidgets","","","Change date",""
"passed","Mon Aug 26 08:53:29 GMT 2024","Mon Aug 26 08:53:34 GMT 2024","4727","tests.ui_tests","widgets_test","TestWidgets","","","Selecting items via click and keyboard in the select value menu",""
"passed","Mon Aug 26 08:51:53 GMT 2024","Mon Aug 26 08:51:58 GMT 2024","5621","tests.ui_tests","widgets_test","TestWidgets","","","second accordian card",""
"passed","Mon Aug 26 08:52:37 GMT 2024","Mon Aug 26 08:52:43 GMT 2024","6101","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Small modal",""
"passed","Mon Aug 26 08:52:04 GMT 2024","Mon Aug 26 08:52:09 GMT 2024","4952","tests.ui_tests","widgets_test","TestWidgets","","","Addition and deletion colors from multiple color names field",""
"passed","Mon Aug 26 08:53:47 GMT 2024","Mon Aug 26 08:53:53 GMT 2024","6774","tests.ui_tests","elements_test","TestElements","","","Button color change",""
"passed","Mon Aug 26 08:52:04 GMT 2024","Mon Aug 26 08:52:13 GMT 2024","8959","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert will appear after 5 seconds",""
"broken","Mon Aug 26 08:53:39 GMT 2024","Mon Aug 26 08:53:46 GMT 2024","6878","tests.ui_tests","elements_test","TestElements","","","Click the button after 5 seconds",""
"passed","Mon Aug 26 08:53:39 GMT 2024","Mon Aug 26 08:53:43 GMT 2024","4081","tests.ui_tests","widgets_test","TestWidgets","","","Click to select items from multiselect drop down",""
"passed","Mon Aug 26 08:51:56 GMT 2024","Mon Aug 26 08:51:59 GMT 2024","3498","tests.api_tests","book_store_test","TestBookStore","","","Delete all books in the user profile",""
"passed","Mon Aug 26 08:51:53 GMT 2024","Mon Aug 26 08:52:00 GMT 2024","7278","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","New windows",""
"skipped","Mon Aug 26 08:53:11 GMT 2024","Mon Aug 26 08:53:15 GMT 2024","3957","tests.ui_tests","widgets_test","TestWidgets","","","Status change opening tabs and text tab",""
"skipped","Mon Aug 26 08:52:44 GMT 2024","Mon Aug 26 08:52:50 GMT 2024","5819","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Large modal",""
"passed","Mon Aug 26 08:52:18 GMT 2024","Mon Aug 26 08:52:22 GMT 2024","3944","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert prompt box will appear",""
"passed","Mon Aug 26 08:52:03 GMT 2024","Mon Aug 26 08:52:07 GMT 2024","4869","tests.ui_tests","interactions_test","TestInteractions","","","Resizable box expected maximum and minimum size",""
"passed","Mon Aug 26 08:52:13 GMT 2024","Mon Aug 26 08:52:17 GMT 2024","3669","tests.ui_tests","interactions_test","TestInteractions","","","Simple droppable",""
"passed","Mon Aug 26 08:52:45 GMT 2024","Mon Aug 26 08:52:52 GMT 2024","6691","tests.ui_tests","elements_test","TestElements","","","Web table delete person",""
"passed","Mon Aug 26 08:51:44 GMT 2024","Mon Aug 26 08:51:45 GMT 2024","456","tests.api_tests","account_test","TestAccount","","","User authorization status",""
