"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 27 11:59:21 GMT 2024","Tue Aug 27 11:59:23 GMT 2024","1385","tests.ui_tests","elements_test","TestElements","","","Upload file",""
"passed","Tue Aug 27 11:57:58 GMT 2024","Tue Aug 27 11:58:06 GMT 2024","8135","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert will appear after 5 seconds",""
"passed","Tue Aug 27 11:58:33 GMT 2024","Tue Aug 27 11:58:36 GMT 2024","3483","tests.ui_tests","interactions_test","TestInteractions","","","Simple dragabble",""
"passed","Tue Aug 27 11:57:43 GMT 2024","Tue Aug 27 11:57:52 GMT 2024","8652","tests.ui_tests","elements_test","TestElements","","","Text box",""
"passed","Tue Aug 27 11:58:12 GMT 2024","Tue Aug 27 11:58:23 GMT 2024","11508","tests.ui_tests","elements_test","TestElements","","","Web table add person",""
"passed","Tue Aug 27 11:57:42 GMT 2024","Tue Aug 27 11:57:49 GMT 2024","6251","tests.ui_tests","widgets_test","TestWidgets","","","First accordian card",""
"broken","Tue Aug 27 11:59:00 GMT 2024","Tue Aug 27 11:59:07 GMT 2024","7031","tests.ui_tests","widgets_test","TestWidgets","","","Appearance tool tips",""
"passed","Tue Aug 27 11:57:45 GMT 2024","Tue Aug 27 11:57:45 GMT 2024","273","tests.api_tests","account_test","TestAccount","","","Information about the user and books in his profile",""
"passed","Tue Aug 27 11:57:53 GMT 2024","Tue Aug 27 11:57:57 GMT 2024","3388","tests.api_tests","book_store_test","TestBookStore","","","Delete book in the user profile",""
"passed","Tue Aug 27 11:58:57 GMT 2024","Tue Aug 27 11:58:59 GMT 2024","1401","tests.ui_tests","elements_test","TestElements","","","Click on the button",""
"broken","Tue Aug 27 11:59:37 GMT 2024","Tue Aug 27 11:59:43 GMT 2024","6185","tests.ui_tests","elements_test","TestElements","","","Appearance of an invisible button",""
"passed","Tue Aug 27 11:58:07 GMT 2024","Tue Aug 27 11:58:17 GMT 2024","10025","tests.ui_tests","widgets_test","TestWidgets","","","Deleting all added colors from multiple color names field",""
"passed","Tue Aug 27 11:58:18 GMT 2024","Tue Aug 27 11:58:24 GMT 2024","6023","tests.ui_tests","interactions_test","TestInteractions","","","Prevent propogation droppable",""
"passed","Tue Aug 27 11:58:07 GMT 2024","Tue Aug 27 11:58:11 GMT 2024","3694","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert confirm box will appear",""
"passed","Tue Aug 27 11:57:43 GMT 2024","Tue Aug 27 11:57:44 GMT 2024","329","tests.api_tests","account_test","TestAccount","","","User authorization status",""
"passed","Tue Aug 27 11:59:13 GMT 2024","Tue Aug 27 11:59:17 GMT 2024","4063","tests.ui_tests","widgets_test","TestWidgets","","","Selecting items via click and keyboard in the select value menu",""
"broken","Tue Aug 27 11:58:32 GMT 2024","Tue Aug 27 11:58:37 GMT 2024","4934","tests.ui_tests","widgets_test","TestWidgets","","","Change date and time",""
"passed","Tue Aug 27 11:58:59 GMT 2024","Tue Aug 27 11:59:02 GMT 2024","2676","tests.ui_tests","elements_test","TestElements","","","Switching to new home page",""
"passed","Tue Aug 27 11:59:14 GMT 2024","Tue Aug 27 11:59:15 GMT 2024","1407","tests.ui_tests","elements_test","TestElements","","","API forbidden",""
"passed","Tue Aug 27 11:58:23 GMT 2024","Tue Aug 27 11:58:28 GMT 2024","5198","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Small modal",""
"skipped","Tue Aug 27 11:57:59 GMT 2024","Tue Aug 27 11:57:59 GMT 2024","0","tests.api_tests","book_store_test","TestBookStore","","","Replacing a book from the profile by a new book request ",""
"passed","Tue Aug 27 11:59:26 GMT 2024","Tue Aug 27 11:59:28 GMT 2024","1861","tests.ui_tests","widgets_test","TestWidgets","","","Selection of elements from standard multi-select",""
"passed","Tue Aug 27 11:58:13 GMT 2024","Tue Aug 27 11:58:17 GMT 2024","4062","tests.ui_tests","interactions_test","TestInteractions","","","Accept droppable",""
"passed","Tue Aug 27 11:57:55 GMT 2024","Tue Aug 27 11:57:57 GMT 2024","2707","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Click button to see alert",""
"passed","Tue Aug 27 11:58:31 GMT 2024","Tue Aug 27 11:58:37 GMT 2024","6075","tests.ui_tests","elements_test","TestElements","","","Web table update person info",""
"broken","Tue Aug 27 11:59:23 GMT 2024","Tue Aug 27 11:59:30 GMT 2024","6567","tests.ui_tests","elements_test","TestElements","","","Click the button after 5 seconds",""
"passed","Tue Aug 27 11:58:26 GMT 2024","Tue Aug 27 11:58:31 GMT 2024","4933","tests.ui_tests","widgets_test","TestWidgets","","","Change date",""
"passed","Tue Aug 27 11:58:08 GMT 2024","Tue Aug 27 11:58:12 GMT 2024","4128","tests.ui_tests","interactions_test","TestInteractions","","","Simple droppable",""
"passed","Tue Aug 27 11:58:38 GMT 2024","Tue Aug 27 11:58:42 GMT 2024","4680","tests.ui_tests","elements_test","TestElements","","","Web table delete person",""
"failed","Tue Aug 27 11:57:50 GMT 2024","Tue Aug 27 11:57:55 GMT 2024","4681","tests.ui_tests","widgets_test","TestWidgets","","","second accordian card",""
"passed","Tue Aug 27 11:59:06 GMT 2024","Tue Aug 27 11:59:08 GMT 2024","1401","tests.ui_tests","elements_test","TestElements","","","API no content",""
"passed","Tue Aug 27 11:59:05 GMT 2024","Tue Aug 27 11:59:06 GMT 2024","1347","tests.ui_tests","elements_test","TestElements","","","API created",""
"passed","Tue Aug 27 11:58:43 GMT 2024","Tue Aug 27 11:58:47 GMT 2024","3900","tests.ui_tests","elements_test","TestElements","","","Web table change count row",""
"passed","Tue Aug 27 11:59:18 GMT 2024","Tue Aug 27 11:59:21 GMT 2024","3117","tests.ui_tests","widgets_test","TestWidgets","","","Color selected form old style select menu",""
"passed","Tue Aug 27 11:59:16 GMT 2024","Tue Aug 27 11:59:18 GMT 2024","1517","tests.ui_tests","elements_test","TestElements","","","API not found",""
"passed","Tue Aug 27 11:58:12 GMT 2024","Tue Aug 27 11:58:14 GMT 2024","2325","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert prompt box will appear",""
"passed","Tue Aug 27 11:58:42 GMT 2024","Tue Aug 27 11:58:56 GMT 2024","14059","tests.ui_tests","widgets_test","TestWidgets","","","Appearance reset stop start button in progress bar",""
"passed","Tue Aug 27 11:59:10 GMT 2024","Tue Aug 27 11:59:12 GMT 2024","1464","tests.ui_tests","elements_test","TestElements","","","API bad request",""
"passed","Tue Aug 27 11:57:56 GMT 2024","Tue Aug 27 11:58:00 GMT 2024","4401","tests.ui_tests","widgets_test","TestWidgets","","","Third accordian card",""
