"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 27 13:55:55 GMT 2024","Tue Aug 27 13:55:58 GMT 2024","3273","tests.ui_tests","elements_test","TestElements","","","Web table change count row",""
"passed","Tue Aug 27 13:56:08 GMT 2024","Tue Aug 27 13:56:10 GMT 2024","2257","tests.ui_tests","elements_test","TestElements","","","Switching to dynamic link",""
"passed","Tue Aug 27 13:55:35 GMT 2024","Tue Aug 27 13:55:39 GMT 2024","3475","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Small modal",""
"passed","Tue Aug 27 13:55:03 GMT 2024","Tue Aug 27 13:55:06 GMT 2024","3235","tests.api_tests","book_store_test","TestBookStore","","","Delete book in the user profile",""
"passed","Tue Aug 27 13:56:20 GMT 2024","Tue Aug 27 13:56:22 GMT 2024","1563","tests.ui_tests","elements_test","TestElements","","","API forbidden",""
"failed","Tue Aug 27 13:55:53 GMT 2024","Tue Aug 27 13:55:57 GMT 2024","3805","tests.ui_tests","interactions_test","TestInteractions","","","Container restricted",""
"passed","Tue Aug 27 13:56:10 GMT 2024","Tue Aug 27 13:56:12 GMT 2024","1504","tests.ui_tests","elements_test","TestElements","","","API created",""
"skipped","Tue Aug 27 13:55:08 GMT 2024","Tue Aug 27 13:55:08 GMT 2024","0","tests.api_tests","book_store_test","TestBookStore","","","Replacing a book from the profile by a new book request ",""
"skipped","Tue Aug 27 13:54:54 GMT 2024","Tue Aug 27 13:54:57 GMT 2024","2936","tests.api_tests","book_store_test","TestBookStore","","","Added books in the user profile",""
"passed","Tue Aug 27 13:55:12 GMT 2024","Tue Aug 27 13:55:14 GMT 2024","2239","tests.ui_tests","elements_test","TestElements","","","Impressive radio button",""
"passed","Tue Aug 27 13:55:44 GMT 2024","Tue Aug 27 13:55:48 GMT 2024","3731","tests.ui_tests","interactions_test","TestInteractions","","","Simple dragabble",""
"passed","Tue Aug 27 13:54:49 GMT 2024","Tue Aug 27 13:54:58 GMT 2024","9261","tests.ui_tests","interactions_test","TestInteractions","","","Sortable",""
"passed","Tue Aug 27 13:56:05 GMT 2024","Tue Aug 27 13:56:07 GMT 2024","2454","tests.ui_tests","elements_test","TestElements","","","Switching to new home page",""
"passed","Tue Aug 27 13:55:21 GMT 2024","Tue Aug 27 13:55:25 GMT 2024","4300","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert prompt box will appear",""
"passed","Tue Aug 27 13:54:56 GMT 2024","Tue Aug 27 13:55:01 GMT 2024","4916","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","New windows",""
"skipped","Tue Aug 27 13:55:39 GMT 2024","Tue Aug 27 13:55:43 GMT 2024","3498","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Large modal",""
"passed","Tue Aug 27 13:55:00 GMT 2024","Tue Aug 27 13:55:07 GMT 2024","7172","tests.ui_tests","elements_test","TestElements","","","Check box",""
"passed","Tue Aug 27 13:56:29 GMT 2024","Tue Aug 27 13:56:31 GMT 2024","2494","tests.ui_tests","widgets_test","TestWidgets","","","Color selected form old style select menu",""
"passed","Tue Aug 27 13:56:27 GMT 2024","Tue Aug 27 13:56:29 GMT 2024","1460","tests.ui_tests","elements_test","TestElements","","","Upload file",""
"passed","Tue Aug 27 13:54:52 GMT 2024","Tue Aug 27 13:54:53 GMT 2024","836","tests.api_tests","book_store_test","TestBookStore","","","Added book in the user profile",""
"passed","Tue Aug 27 13:55:00 GMT 2024","Tue Aug 27 13:55:06 GMT 2024","6129","tests.ui_tests","interactions_test","TestInteractions","","","Selectable",""
"passed","Tue Aug 27 13:55:30 GMT 2024","Tue Aug 27 13:55:34 GMT 2024","4132","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Nested frames",""
"passed","Tue Aug 27 13:54:49 GMT 2024","Tue Aug 27 13:54:58 GMT 2024","9506","tests.ui_tests","elements_test","TestElements","","","Text box",""
"passed","Tue Aug 27 13:55:07 GMT 2024","Tue Aug 27 13:55:08 GMT 2024","506","tests.api_tests","book_store_test","TestBookStore","","","Checking if the book information from the get request matches the books in the list",""
"passed","Tue Aug 27 13:55:24 GMT 2024","Tue Aug 27 13:55:29 GMT 2024","4901","tests.ui_tests","widgets_test","TestWidgets","","","test_single_color_name_field",""
"passed","Tue Aug 27 13:55:20 GMT 2024","Tue Aug 27 13:55:37 GMT 2024","17398","tests.ui_tests","elements_test","TestElements","","","Web table add person",""
"passed","Tue Aug 27 13:55:08 GMT 2024","Tue Aug 27 13:55:11 GMT 2024","3395","tests.ui_tests","elements_test","TestElements","","","Yes radio button",""
"passed","Tue Aug 27 13:55:59 GMT 2024","Tue Aug 27 13:56:00 GMT 2024","1603","tests.ui_tests","elements_test","TestElements","","","Double click on the button",""
"passed","Tue Aug 27 13:56:37 GMT 2024","Tue Aug 27 13:56:43 GMT 2024","6264","tests.ui_tests","elements_test","TestElements","","","Button color change",""
"passed","Tue Aug 27 13:54:58 GMT 2024","Tue Aug 27 13:55:01 GMT 2024","3021","tests.api_tests","book_store_test","TestBookStore","","","Delete all books in the user profile",""
"broken","Tue Aug 27 13:55:35 GMT 2024","Tue Aug 27 13:55:40 GMT 2024","4749","tests.ui_tests","widgets_test","TestWidgets","","","Change date and time",""
"passed","Tue Aug 27 13:55:16 GMT 2024","Tue Aug 27 13:55:20 GMT 2024","3708","tests.ui_tests","alerts_frame_windows_test","TestAlertsFrameWindows","","","Alert confirm box will appear",""
"passed","Tue Aug 27 13:56:36 GMT 2024","Tue Aug 27 13:56:37 GMT 2024","1573","tests.ui_tests","widgets_test","TestWidgets","","","Selection of elements from standard multi-select",""
"passed","Tue Aug 27 13:54:49 GMT 2024","Tue Aug 27 13:54:49 GMT 2024","309","tests.api_tests","account_test","TestAccount","","","User authorization status",""
"passed","Tue Aug 27 13:55:38 GMT 2024","Tue Aug 27 13:55:43 GMT 2024","5121","tests.ui_tests","elements_test","TestElements","","","Web table search person",""
"passed","Tue Aug 27 13:56:24 GMT 2024","Tue Aug 27 13:56:28 GMT 2024","4410","tests.ui_tests","widgets_test","TestWidgets","","","Selecting items via click and keyboard in the select value menu",""
"passed","Tue Aug 27 13:56:14 GMT 2024","Tue Aug 27 13:56:16 GMT 2024","1442","tests.ui_tests","elements_test","TestElements","","","API moved",""
"passed","Tue Aug 27 13:55:03 GMT 2024","Tue Aug 27 13:55:07 GMT 2024","4289","tests.ui_tests","widgets_test","TestWidgets","","","Third accordian card",""
"passed","Tue Aug 27 13:54:49 GMT 2024","Tue Aug 27 13:55:04 GMT 2024","14778","tests.ui_tests","forms_test","TestForms","","","Filling in the registration form for students",""
"passed","Tue Aug 27 13:55:50 GMT 2024","Tue Aug 27 13:55:54 GMT 2024","3984","tests.ui_tests","elements_test","TestElements","","","Web table delete person",""
